Project,StationName,StationCode,Latitude,Longitude,TripCode,SampleTime_UTC,SampleTime_Local,Year,Month,Day,Time,Depth,SST,Chla,Salinity,SOI,Biomass,AshFreeBiomass,Acartia danae,Acartia fossae,Acartia negligens,Acartia pacifica,Acartia pietschmani,Acartia simplex,Acartia tonsa,Acartia tranteri,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Agetus flaccus,Agetus limbatus,Agetus typicus,Amallothrix tenuiserrata,Bestiolina similis,Calanoides carinatus,Calanoides macrocarinatus,Calanopia aurivilli,Calanopia australica,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus contractus,Calocalanus pavo,Calocalanus plumulosus,Calocalanus styliremis,Calocalanus tenuis,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages furcatus,Centropages gracilis,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus jobei,Clausocalanus mastigophorus,Clausocalanus minor,Clausocalanus parapergens,Clausocalanus paululus,Clausocalanus pergens,Clytemnestra farrani,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Copilia quadrata,Corycaeus clausi,Corycaeus crassiusculus,Corycaeus speciosus,Corycaeus vitreus,Cosmocalanus darwinii,Ctenocalanus citer,Ctenocalanus vanus,Delibus nudus,Dioithona oculata,Dioithona rigida,Ditrichocorycaeus andrewsi,Ditrichocorycaeus anglicus,Ditrichocorycaeus asiaticus,Ditrichocorycaeus aucklandicus,Ditrichocorycaeus dahli,Ditrichocorycaeus erythraeus,Ditrichocorycaeus lubbocki,Ditrichocorycaeus minimus,Ditrichocorycaeus subtilis,Ditrichocorycaeus tenuis,Eucalanus hyalinus,Euchaeta acuta,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Farranula carinata,Farranula concinna,Farranula curta,Farranula gibbula,Farranula gracilis,Farranula rostrata,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera kroyeri,Labidocera minuta,Labidocera tasmanica,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Metridia lucens,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona attenuata,Oithona australis,Oithona brevicornis,Oithona decipiens,Oithona fallax,Oithona longispina,Oithona nana,Oithona plumifera,Oithona robusta,Oithona setigera,Oithona similis,Oithona simplex,Oithona tenuis,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea paraclevei,Oncaea scottodicarloi,Oncaea venusta,Oncaea waldemari,Onychocorycaeus agilis,Onychocorycaeus catus,Onychocorycaeus giesbrechti,Onychocorycaeus latus,Onychocorycaeus pacificus,Onychocorycaeus pumilus,Paracalanus aculeatus,Paracalanus denudatus,Paracalanus indicus,Paracalanus nanus,Paracalanus parvus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pontella aculeata,Pontellopsis macronyx,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina scarlata,Sapphirina stellata,Scaphocalanus curtus,Scaphocalanus echinatus,Scolecithricella dentata,Scolecithricella longifurca,Scolecithricella minor,Scolecithrix bradyi,Scolecithrix danae,Scolecitrichopsis ctenopus,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus mucronatus,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora turbinata,Temoropia mayumbaensis,Tortanus barbatus,Tortanus gracilis,Triconia conifera,Triconia denticula,Triconia dentipes,Triconia umerus,Undinula vulgaris,Urocorycaeus furcifer,Urocorycaeus lautus,Urocorycaeus longistylis
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20140122,2014-01-22T04:45:00Z,2014-01-22T15:15:00Z,2014,1,22,15:15:00,100,19.363666666666667,0.3323666666666667,36.01943333333333,Neutral,40.4696,NA,0,4.0415,0,0,0,0,4.0415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0208,0,0,0,0,0,0,0,0,0,1.0104,0,0,1.0104,0,1.0104,0,0,1.0104,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,19.8034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1764,4.0416,0,0,0,0,1.0104,0,0,0,0,0,1.0104,0,1.0104,0,3.0311,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20140313,2014-03-13T03:30:00Z,2014-03-13T14:00:00Z,2014,3,13,14:00:00,100,18.1544,1.4985,35.6747,Neutral,2.4613,NA,1.4145,0.7073,0,0,0,1.4145,0,12.7307,0,0,0,0,0,0,0,0,0,0.7073,0,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8291,0,0,0,0,0,0,0.7073,0,0,0,0,0,0,0,0,0,0,0,0,2.1218,0,0,5.6581,0,0,0,0,2.1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9508,0.7073,0,0,5.6581,8.4871,0,0,0,0,1.4145,2.8291,0,0,0,0,1.4145,1.4145,0,0,0.7073,0,1.4145,0,0,0,0,0,0.7073,2.1218,0.7073,0,0,0,0,0,0,0,0,1.4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4145,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20140507,2014-05-07T04:15:00Z,2014-05-07T13:45:00Z,2014,5,7,13:45:00,100,17.7625,1.8812,35.7878,Neutral,7.1716,NA,0,3.5363,0,0,0,3.5363,0,24.7542,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6089,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2348,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,155.598,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20140713,2014-07-13T06:43:00Z,2014-07-13T16:13:00Z,2014,7,13,16:13:00,100,15.9661,2.5422,35.791,Neutral,3.8793,NA,7.0726,7.0726,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,3.5363,0,0,0,0,14.1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2906,10.609,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2179,0,0,3.5363,0,3.5363,0,0,0,0,0,0,0,0,42.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20141029,2014-10-29T00:30:00Z,2014-10-29T11:00:00Z,2014,10,29,11:00:00,100,16.1056,0.0822,35.8184,Neutral,5.2125,NA,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,3.5363,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,88.408,14.1453,0,0,0,0,0,28.2905,0,0,0,0,3.5363,7.0726,10.609,0,0,0,0,0,0,0,0,0,0,17.6816,7.0726,0,0,0,0,3.5363,0,3.5363,0,10.6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20141201,2014-12-01T19:35:00Z,2014-12-02T06:05:00Z,2014,12,2,6:05:00,100,17.3268,0.0827,35.9055,Neutral,45.9332,NA,0,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,3.5363,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,3.5363,0,3.5363,106.0895,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.609,0,0,0,0,3.5363,0,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,113.1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.4527,7.0726,0,0,0,0,14.1453,14.1453,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,10.609,0,0,0,28.2905,10.609,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20150224,2015-02-24T22:25:00Z,2015-02-25T08:55:00Z,2015,2,25,8:55:00,100,18.3968,1.0647,36.056,Neutral,9.693,NA,0,7.0726,3.5363,0,0,0,0,17.6816,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,10.609,0,10.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,3.5363,0,0,0,0,3.5363,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,130.8437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0616,14.1453,0,0,0,0,0,10.609,0,0,0,0,0,0,3.5363,0,28.2905,0,0,0,0,24.7542,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20150408,2015-04-08T21:41:00Z,2015-04-09T07:11:00Z,2015,4,9,7:11:00,100,18.2254,0.9685,35.8221,El Nino,1.0114,NA,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,2.1218,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0.7073,0,0,0,0,2.8291,0,0,0,0,1.4145,0,0,0,0,0,0,0.7073,0,0,0,0,2.1218,0,0,0,0,0,0,0,0,0,0,0,0,0.7073,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6582,0,0,0,0,0,2.1218,0,0,0,0,0,0,0,0,0,0,1.4146,0,0,0,0,0,0,79.9207,0,0,0,0,0,5.6581,0,0,0,0,0,0,0,2.8291,0,1.4145,0,0,0,0,28.2905,0,0,0,3.5363,0,0,0,0,0,0.7073,0,0,0,4.9508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7073,0,0,0,0,0,0,0,0,0,0.7073,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20150629,2015-06-29T22:05:00Z,2015-06-30T07:35:00Z,2015,6,30,7:35:00,100,16.3662,2.1105,35.8032,El Nino,0.435,NA,0,2.829,0,0,0,0,0,2.8291,0,0,0,0,0,0,0,0,0,4.2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.829,0,0,0,0,4.2436,0,0,65.0683,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8291,0,0,11.3162,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4145,0,0,0,31.1196,8.4872,1.4145,0,0,0,5.6581,19.8034,0,0,0,0,1.4145,0,8.4872,0,0,0,0,0,0,5.6581,0,0,0,2.8291,4.2436,0,0,0,0,0,0,0,0,24.0469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6581,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20150909,2015-09-09T03:20:00Z,2015-09-09T12:50:00Z,2015,9,9,12:50:00,100,14.6879,1.4033,35.9352,El Nino,15.8073,NA,0,1.7682,0,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,5.3045,0,0,49.5085,0,3.5363,0,0,0,3.5363,0,0,1.7682,0,0,0,0,0,0,0,0,0,3.5363,0,0,1.7682,0,0,0,0,0,0,5.3045,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1313,0,0,0,0,0,1.7682,3.5363,0,0,0,0,0,5.3045,0,0,1.7682,0,0,0,0,10.609,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20151116,2015-11-16T23:20:00Z,2015-11-17T09:50:00Z,2015,11,17,9:50:00,100,15.2806,1.6685,35.8841,El Nino,6.521,NA,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,10.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20160223,2016-02-23T21:25:00Z,2016-02-24T07:55:00Z,2016,2,24,7:55:00,100,18.8639,0.624,35.7795,El Nino,14.2372,NA,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6581,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.876,0,0,0,0,38.1922,0,4.2436,0,0,0,2.8291,0,0,0,0,0,0,1.4145,1.4145,0,1.4145,0,0,0,0,0,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,12.7307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20160525,2016-05-25T22:05:00Z,2016-05-26T07:35:00Z,2016,5,26,7:35:00,100,17.6364,2.0138,35.9111,El Nino,7.4943,NA,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.408,0,0,0,0,0,7.0726,0,0,0,0,0,0,7.0726,3.5363,0,0,0,0,0,0,7.0726,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20160915,2016-09-15T01:48:00Z,2016-09-15T11:18:00Z,2016,9,15,11:18:00,100,14.7945,0.8299,35.978,Neutral,17.1193,NA,7.0726,3.5363,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,7.0726,0,3.5363,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,10.6089,0,0,7.0726,0,0,0,0,31.8269,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5085,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.3801,0,0,0,0,0,3.5363,0,0,0,0,0,0,3.5363,67.19,0,0,0,0,0,0,35.3632,0,0,38.8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7264,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20161118,2016-11-18T02:15:00Z,2016-11-18T12:45:00Z,2016,11,18,12:45:00,100,15.3319,1.1118,35.8116,Neutral,11.2243,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,28.2905,0,0,63.6537,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2179,24.7543,0,0,0,0,3.5363,0,0,0,0,0,0,3.5363,28.2905,0,24.7542,0,0,0,0,42.4358,0,0,3.5363,0,7.0726,0,0,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20170315,2017-03-15T01:57:00Z,2017-03-15T12:27:00Z,2017,3,15,12:27:00,100,18.414825,0.5543,35.829275,Neutral,33.8991,NA,3.5363,3.5363,3.5363,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,31.8269,3.5363,0,0,0,0,0,3.5363,0,0,0,0,0,3.5363,0,0,17.6816,0,3.5363,0,0,17.6816,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20170518,2017-05-18T01:45:00Z,2017-05-18T11:15:00Z,2017,5,18,11:15:00,100,17.7761,1.9324,35.93,Neutral,5.5944,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.4527,0,0,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.3801,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,21.2179,0,0,0,0,0,0,134.3801,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1452,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20170908,2017-09-08T05:30:00Z,2017-09-08T15:00:00Z,2017,9,8,15:00:00,100,14.9704,1.6762,36.0138,La Nina,8.1654,NA,7.0726,0,0,0,0,0,0,10.609,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,10.609,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,49.5085,0,14.1453,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,63.6537,0,31.8269,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4079,279.3691,0,0,0,0,7.0726,63.6537,0,0,0,0,0,14.1453,35.3632,0,28.2905,0,0,0,0,3.5363,0,0,0,0,67.19,0,0,0,0,0,0,0,0,70.7263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3633,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20171129,2017-11-29T04:20:00Z,2017-11-29T14:50:00Z,2017,11,29,14:50:00,100,16.9639,0.4585,35.8258,La Nina,7.4404,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.598,0,0,0,0,0,7.0726,7.0726,0,0,0,0,0,0,49.5085,0,91.9443,0,7.0726,0,0,21.2179,0,0,0,0,42.4358,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0169,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20180307,2018-03-07T01:50:00Z,2018-03-07T12:20:00Z,2018,3,7,12:20:00,100,19.0305,0.598,36.0482,La Nina,15.5492,NA,0,0,0,0,0,0,0,155.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.2298,56.5811,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,42.4358,0,0,0,0,0,0,0,0,0,0,0
NRS,Kangaroo Island,KAI,35.8322,136.4473,KAI20180515,2018-05-15T22:45:00Z,2018-05-16T08:15:00Z,2018,5,16,8:15:00,100,18.5234,1.389,36.0336,La Nina,4.4416,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.609,0,0,0,0,7.0726,0,10.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,63.6537,311.196,3.5363,0,0,0,0,3.5363,0,0,0,0,0,7.0726,3.5363,0,0,0,0,0,0,81.3353,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.1174,0,0,0,0,0,0,0,0,3.5363,0,0
